date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:56:58	3925/3925	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:56:57%20GMT	https://localhost:5001/	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/index.html	(from )
20:56:58	0/0	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2020%20Jan%202021%2001:56:57%20GMT	https://localhost:5001/robots.txt		(from )
20:57:00	19455/19455	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:56:58%20GMT	https://localhost:5001/roster	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/roster.html	(from https://localhost:5001/)
20:57:02	9989/9989	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:01%20GMT	https://localhost:5001/meets	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/meets.html	(from https://localhost:5001/)
20:57:02	49750/49750	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:56:59%20GMT	https://localhost:5001/leaderboard	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/leaderboard.html	(from https://localhost:5001/)
20:57:02	1909/1909	U-----	200	untouched ('OK')	text/css	etag:%221d6eb8f51d87f75%22	https://localhost:5001/css/site.css?v=oYRWBSXX-UILhsC1XPQPkALF8Od13avDF8Fh0bPLzIA	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/css/siteb026.css	(from https://localhost:5001/)
20:57:02	66/66	U-----	200	untouched ('')	application/javascript	etag:%221d6e6e24f36d842%22	https://localhost:5001/js/site.js?v=mH88fjUVsw2eRHjy3GcJ3-mvFBMyZUh6ZBWIgiz38ec	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/js/sited20d.js	(from https://localhost:5001/)
20:57:04	15390/15390	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:02%20GMT	https://localhost:5001/leaderboard/boys-100m	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/leaderboard/boys-100m.html	(from https://localhost:5001/leaderboard)
20:57:04	14475/14475	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:02%20GMT	https://localhost:5001/leaderboard/boys-200m	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/leaderboard/boys-200m.html	(from https://localhost:5001/leaderboard)
20:57:04	20383/20383	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:02%20GMT	https://localhost:5001/roster/michael-williams	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/roster/michael-williams.html	(from https://localhost:5001/leaderboard)
20:57:04	24397/24397	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:02%20GMT	https://localhost:5001/roster/blake-wilson	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/roster/blake-wilson.html	(from https://localhost:5001/leaderboard)
20:57:05	11685/11685	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:04%20GMT	https://localhost:5001/leaderboard/boys-400m	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/leaderboard/boys-400m.html	(from https://localhost:5001/leaderboard)
20:57:05	22109/22109	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:04%20GMT	https://localhost:5001/roster/frank-stepp	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/roster/frank-stepp.html	(from https://localhost:5001/leaderboard)
20:57:08	8997/8997	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:06%20GMT	https://localhost:5001/leaderboard/boys-1600m	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/leaderboard/boys-1600m.html	(from https://localhost:5001/leaderboard)
20:57:08	11749/11749	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:06%20GMT	https://localhost:5001/leaderboard/boys-800m	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/leaderboard/boys-800m.html	(from https://localhost:5001/leaderboard)
20:57:08	16001/16001	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:06%20GMT	https://localhost:5001/roster/max-gucker	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/roster/max-gucker.html	(from https://localhost:5001/leaderboard)
20:57:08	17283/17283	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:06%20GMT	https://localhost:5001/roster/nick-bailey	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/roster/nick-bailey.html	(from https://localhost:5001/leaderboard)
20:57:11	11765/11765	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:10%20GMT	https://localhost:5001/leaderboard/boys-3200m	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/leaderboard/boys-3200m.html	(from https://localhost:5001/leaderboard)
20:57:12	11731/11731	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:10%20GMT	https://localhost:5001/leaderboard/boys-110m-hurdles	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/leaderboard/boys-110m-hurdles.html	(from https://localhost:5001/leaderboard)
20:57:12	9059/9059	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:10%20GMT	https://localhost:5001/leaderboard/boys-300m-hurdles	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/leaderboard/boys-300m-hurdles.html	(from https://localhost:5001/leaderboard)
20:57:12	16127/16127	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:10%20GMT	https://localhost:5001/roster/deante-taylor	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/roster/deante-taylor.html	(from https://localhost:5001/leaderboard)
20:57:14	13853/13853	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:13%20GMT	https://localhost:5001/roster/austin-ebaugh	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/roster/austin-ebaugh.html	(from https://localhost:5001/leaderboard)
20:57:15	11053/11053	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:13%20GMT	https://localhost:5001/leaderboard/boys-4x100m-relay	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/leaderboard/boys-4x100m-relay.html	(from https://localhost:5001/leaderboard)
20:57:15	11019/11019	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:13%20GMT	https://localhost:5001/leaderboard/boys-4x200m-relay	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/leaderboard/boys-4x200m-relay.html	(from https://localhost:5001/leaderboard)
20:57:16	13067/13067	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:14%20GMT	https://localhost:5001/roster/john-manzuk	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/roster/john-manzuk.html	(from https://localhost:5001/leaderboard)
20:57:16	15556/15556	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:14%20GMT	https://localhost:5001/roster/luke-yuravak	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/roster/luke-yuravak.html	(from https://localhost:5001/leaderboard)
20:57:21	11065/11065	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:20%20GMT	https://localhost:5001/leaderboard/boys-4x800m-relay	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/leaderboard/boys-4x800m-relay.html	(from https://localhost:5001/leaderboard)
20:57:21	12689/12689	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:20%20GMT	https://localhost:5001/leaderboard/boys-4x400m-relay	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/leaderboard/boys-4x400m-relay.html	(from https://localhost:5001/leaderboard)
20:57:22	17315/17315	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:20%20GMT	https://localhost:5001/roster/brycen-holliday	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/roster/brycen-holliday.html	(from https://localhost:5001/leaderboard)
20:57:22	15033/15033	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:20%20GMT	https://localhost:5001/roster/alex-derhammer	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/roster/alex-derhammer.html	(from https://localhost:5001/leaderboard)
20:57:23	5361/5361	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:21%20GMT	https://localhost:5001/leaderboard/boys-high-jump	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/leaderboard/boys-high-jump.html	(from https://localhost:5001/leaderboard)
20:57:23	14356/14356	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:21%20GMT	https://localhost:5001/roster/jacob-nau	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/roster/jacob-nau.html	(from https://localhost:5001/leaderboard)
20:57:23	8093/8093	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:21%20GMT	https://localhost:5001/leaderboard/boys-long-jump	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/leaderboard/boys-long-jump.html	(from https://localhost:5001/leaderboard)
20:57:24	8147/8147	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:21%20GMT	https://localhost:5001/leaderboard/boys-pole-vault	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/leaderboard/boys-pole-vault.html	(from https://localhost:5001/leaderboard)
20:57:27	9911/9911	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:23%20GMT	https://localhost:5001/leaderboard/boys-shot-put	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/leaderboard/boys-shot-put.html	(from https://localhost:5001/leaderboard)
20:57:27	8865/8865	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:23%20GMT	https://localhost:5001/roster/nate-brown	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/roster/nate-brown.html	(from https://localhost:5001/leaderboard)
20:57:28	10804/10804	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:26%20GMT	https://localhost:5001/leaderboard/boys-discus	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/leaderboard/boys-discus.html	(from https://localhost:5001/leaderboard)
20:57:28	8785/8785	U--MC-	200	updated ('OK')	text/html	date:Wed,%2020%20Jan%202021%2001:57:26%20GMT	https://localhost:5001/roster/ethan-sterling	C:/Users/antho/src/personal/cloverleaftrack/infra/output/CloverleafTrack/localhost_5001/roster/ethan-sterling.html	(from https://localhost:5001/leaderboard)
